category,city,gold_merchant,image_url,jumlah_review,jumlah_view,location,presentase_diskon,price,product_id,quantity_sold,rating,shop_name,subcategory,title,url
Fashion Wanita,Kab. Bekasi,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/6/2/644518/644518_5bedd383-2de2-4886-a816-21068a7a5512_840_731.jpg,24,"12,700",Kab. Bekasi,0,102000,190147470,"61,",5,Pedkey Butik,Blouse,Blouse Jumbo Baju Atasan Wanita Big Size Ukuran Besar FL828,https://www.tokopedia.com/pedkey/blouse-jumbo-baju-atasan-wanita-big-size-ukuran-besar-fl828?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D11_ob%3D23_q%3Dbaju+wanita_po%3D27_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/19/0/0_d0a7fab4-e0e0-4a0d-be66-6bf58e3f0eee_700_922.jpg,130,"12,600",Jakarta,0,47000,270018910,502,5,Chel&#39;z Shop,Daster,Baju Tidur Wanita/Cewek Satin Daster/Baju Tidur Piyama Daster Kancing,https://www.tokopedia.com/chelshopceria/baju-tidur-wanita-cewek-satin-daster-baju-tidur-piyama-daster-kancing?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D2_ob%3D23_q%3Dbaju+wanita_po%3D28_catid%3D1819
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/19/13017941/13017941_49dc2a37-39c5-4061-b7ca-63b37be5b776_639_480.jpg,23,"12,500",Jakarta,0,82000,158123848,"62,",5,luky watch shop,Setelan,Setelan Baju Wanita / Baju Senam Sport / Baju Santai Wanita / Kaos,https://www.tokopedia.com/lukywatch/setelan-baju-wanita-baju-senam-sport-baju-santai-wanita-kaos-2?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D23_q%3Dbaju+wanita_po%3D52_catid%3D1767
Fashion Wanita,Kota Surabaya,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/9/18/927787/927787_1483d337-1d1d-495f-9de3-6aa941691f5c_600_600.jpg,75,"12,400",Kota Surabaya,0,74000,210465720,171,5,Paphika,Blouse,Super Jumbo Melanie Blouse Bigsize Baju Atasan Wanita Jumbo Spandex,https://www.tokopedia.com/paphika/super-jumbo-melanie-blouse-bigsize-baju-atasan-wanita-jumbo-spandex?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D23_q%3Dbaju+wanita_po%3D52_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/12/17/95211590/95211590_52cf0f65-77a5-487d-9798-5f6eb3742be9_1920_1920.jpg,130,"12,400",Jakarta,0,67000,95211590,402,5,KINARA Storez,Sneakers,Kaos T-shirt Baju Sport Gym Yoga Olahraga Fitnes Senam Jogging Wanita,https://www.tokopedia.com/090409/kaos-t-shirt-baju-sport-gym-yoga-olahraga-fitnes-senam-jogging-wanita?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D2_ob%3D23_q%3Dbaju+wanita_po%3D27_catid%3D1908
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/12/12/154459628978088/154459628978088_4fdfcf44-67b0-4fde-ad06-b3af85bbb001.png,64,"11,800",Jakarta,0,72000,185525494,158,5,Parrot Computer,Daster,Baju Tidur Satin Sleepwear Wanita Bajutidur Lingerie Nightdress Murah,https://www.tokopedia.com/parrotcomputer/baju-tidur-satin-sleepwear-wanita-bajutidur-lingerie-nightdress-murah?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D2_ob%3D23_q%3Dbaju+wanita_po%3D45_catid%3D1819
Fashion Wanita,Kota Depok,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/6/17142373/17142373_2227c868-87c5-4720-811e-8ca5026f74a4_1000_1000.jpg,162,"11,700",Kota Depok,0,35000,336992160,430,5,Sakura.Collection,Kaos,Baju Blouse / Blus Wanita Atasan Lengan Panjang Murah,https://www.tokopedia.com/sakura-depok/baju-blouse-blus-wanita-atasan-lengan-panjang-murah?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D13_ob%3D23_q%3Dbaju+wanita_po%3D41_catid%3D1769
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/10/22/10365379/10365379_5799e711-93fb-48c0-9caf-fc82ece591ff.jpg,54,"11,500",Jakarta,0,85000,79539451,100,4,Lingerie Style,Lingerie,Baju Tidur Wanita Dewasa Sexy Kimono Import Trikot Silk,https://www.tokopedia.com/lingeriestyle/baju-tidur-wanita-dewasa-sexy-kimono-import-trikot-silk?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D10_ob%3D23_q%3Dbaju+wanita_po%3D53_catid%3D1821
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/9/13/4868939/4868939_a20b54d5-4de4-4a76-994c-f6422abbb2f9_750_740.jpg,30,"11,100",Jakarta,0,42000,208881521,142,4,RisRus Apparel,Kemeja,DELTA TOP | PAKAIAN WANITA | BAJU ATASAN |KEMEJA WANITA | KEMEJA PUTIH,https://www.tokopedia.com/risrus/delta-top-pakaian-wanita-baju-atasan-kemeja-wanita-kemeja-putih?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D57_ob%3D23_q%3Dbaju+wanita_po%3D19_catid%3D1770
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/20/242733523/242733523_1f3bf90a-f674-4416-9e7e-c96b5987f7e4_640_640.jpg,108,"10,700",Jakarta,0,10000,242733523,767,5,Twinz Collections,Celana Tidur,Baju tidur wanita/sleepwear/piyama wanita/celana spandek/celana santai,https://www.tokopedia.com/tc080981/baju-tidur-wanita-sleepwear-piyama-wanita-celana-spandek-celana-santai?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D2_ob%3D23_q%3Dbaju+wanita_po%3D11_catid%3D1818
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/17/3092843/3092843_d5a7a6c9-15d8-43e5-a4c3-a817ce374cf5_842_842.jpg,19,"10,600",Jakarta,0,125000,217353863,"38,",5,Amelie Butik Wholesale,Jumpsuit,Overall Jumpsuit Kerja Baju Celana Panjang Wanita Korea Bangkok Import,https://www.tokopedia.com/amelie-wholesale/overall-jumpsuit-kerja-baju-celana-panjang-wanita-korea-bangkok-import?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D5_ob%3D23_q%3Dbaju+wanita_po%3D4_catid%3D1766
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/10/270868532/270868532_002fb4ec-f1fa-4fc5-a31b-f284898ab408_768_768.jpg,24,"10,600",Jakarta,0,98000,270868532,"52,",5,inovashion,Midi Dress,SATO TIED DRESS bodycon baju kerja baju pesta pakaian terusan wanita,https://www.tokopedia.com/inovashion/sato-tied-dress-bodycon-baju-kerja-baju-pesta-pakaian-terusan-wanita?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D6_ob%3D23_q%3Dbaju+wanita_po%3D14_catid%3D1764
Fashion Wanita,Kota Surabaya,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/5/927787/927787_012c3336-0a0c-4599-a95a-990ae085ace2_900_900.jpg,91,"10,500",Kota Surabaya,0,63000,73006502,190,5,Paphika,Blouse,Jumbo Grey Star Batwing Abu Baju Atasan Wanita Bigsize Oversized Big,https://www.tokopedia.com/paphika/jumbo-grey-star-batwing-abu-baju-atasan-wanita-bigsize-oversized-big?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D2_ob%3D23_q%3Dbaju+wanita_po%3D59_catid%3D1771
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/2/7/0/0_b151a585-c898-40d2-8b22-e3b7aa48bb97_701_702.jpg,3,"10,500",Jakarta,0,110000,258219923,"8, ",5,Djeeva Store,Kebaya,Baju Busana Muslim Kebaya Batik Wanita Modern Arina Glow Set Dusty,https://www.tokopedia.com/djeevastore/baju-busana-muslim-kebaya-batik-wanita-modern-arina-glow-set-dusty?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D27_ob%3D23_q%3Dbaju+wanita_po%3D32_catid%3D1967
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/8/17/18898061/18898061_6c1bafd4-1300-4ccc-b045-fd64ed0ac44a_500_500.jpg,13,"10,100",Jakarta,0,95000,202113801,"47,",5,chantyshop,Maxi Dress,baju muslim wanita gamis maxi maxy lengan panjang - Laendra Dress,https://www.tokopedia.com/chantyshop/baju-muslim-wanita-gamis-maxi-maxy-lengan-panjang-laendra-dress?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D10_ob%3D23_q%3Dbaju+wanita_po%3D46_catid%3D1765
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/13/326270493/326270493_31e831f7-5a4a-488a-87ae-da5b0772f94b_883_883.jpg,60,"9,600",Jakarta,0,48000,326270493,217,4,Lobby Mode,Blouse,LM- 46478 -baju tunic atasan wanita Diana tunic jumbo,https://www.tokopedia.com/lobbymode/lm-46478-baju-tunic-atasan-wanita-diana-tunic-jumbo?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D9_ob%3D23_q%3Dbaju+wanita_po%3D2_catid%3D1771
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/10/17/153974849417798/153974849417798_29915b43-86d7-41ec-900b-8fc01a4eaff5.png,36,"9,600",Jakarta,0,99000,244812962,"95,",5,Parrot Computer,Lingerie,Lingerie Seksi Baju Tidur Cantik Sexy Lingeri Wanita Set Flamengo Cewe,https://www.tokopedia.com/parrotcomputer/lingerie-seksi-baju-tidur-cantik-sexy-lingeri-wanita-set-flamengo-cewe?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D5_ob%3D23_q%3Dbaju+wanita_po%3D34_catid%3D1821
Fashion Wanita,Kota Pekalongan,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/3/24/980910/980910_793b2635-acf3-4251-a7ab-35800754d479.jpg,63,"9,500",Kota Pekalongan,0,30500,164864612,173,4,RisqianaBatik,Daster,Daster payung batik pekalongan / baju hamil / baju tidur wanita/daster,https://www.tokopedia.com/risqianabatik/daster-payung-batik-pekalongan-baju-hamil-baju-tidur-wanitadaster?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D8_ob%3D23_q%3Dbaju+wanita_po%3D59_catid%3D1819
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/5/13/2141086/2141086_b542c463-b05e-4907-98e4-c39a5f19e373.jpg,57,"9,400",Jakarta,0,65000,181828511,140,4,Komutan Shop,Maxi Dress,ANNIE OVERALL HITAM PEACH GREEN MAROON / DRESS / WANITA / BAJU KODOK,https://www.tokopedia.com/komutan/annie-overall-hitam-peach-green-maroon-dress-wanita-baju-kodok?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D12_ob%3D23_q%3Dbaju+wanita_po%3D4_catid%3D1765
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/5/71458374/71458374_c50b9ae9-8886-457a-94ea-b85a92f7ba15_1224_1224.jpg,26,"9,200",Jakarta,0,185000,71458374,"36,",5,Vintagelicious,Blouse,Baju pesta atasan wanita brukat glitter ALL SIZE,https://www.tokopedia.com/vintagelicious/baju-pesta-atasan-wanita-brukat-glitter-all-size?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D23_q%3Dbaju+wanita_po%3D32_catid%3D1771
Fashion Wanita,Kab. Bekasi,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/7/2/644518/644518_352ab92b-e0b9-43ff-bd5b-cdee22a924f2_1290_1375.jpg,26,9000,Kab. Bekasi,0,107000,205115904,"53,",5,Pedkey Butik,Blouse, Bigsize Blouse Jumbo Baju Atasan Wanita Big Size Ukuran Besar TF794,https://www.tokopedia.com/pedkey/bigsize-blouse-jumbo-baju-atasan-wanita-big-size-ukuran-besar-tf794-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D10_ob%3D23_q%3Dbaju+wanita_po%3D10_catid%3D1771
Fashion Wanita,Kota Surabaya,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/11/26/927787/927787_8826c50d-a18e-451e-a51e-1ab7b972d9ce_910_940.jpg,58,"8,800",Kota Surabaya,0,104000,163196320,171,5,Paphika,Blouse,Jumbo Victoria Baju Atasan Wanita Bigsize Jumbo Oversized,https://www.tokopedia.com/paphika/jumbo-victoria-baju-atasan-wanita-bigsize-jumbo-oversized-1?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D6_ob%3D23_q%3Dbaju+wanita_po%3D29_catid%3D1771
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/5/19/14381783/14381783_94383ee5-75d5-442a-8ff1-dd5068123943_1081_1079.jpg,62,"8,800",Jakarta,0,28000,291294883,321,5,LOVE THE WORLD,Daster,Grosir Baju Tidur Kaos Impor Daster Dewasa Jumbo Wanita Murah,https://www.tokopedia.com/lovetheworld/grosir-baju-tidur-kaos-impor-daster-dewasa-jumbo-wanita-murah?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D8_ob%3D23_q%3Dbaju+wanita_po%3D10_catid%3D1819
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/10/29/18898061/18898061_a2821c6b-8859-4b69-8b60-c47cc0c570ec_640_640.jpg,11,"8,500",Jakarta,0,75000,222571060,"25,",5,chantyshop,Blouse,baju atasan kemeja tunik wanita lengan panjang - demin tunik long,https://www.tokopedia.com/chantyshop/baju-atasan-kemeja-tunik-wanita-lengan-panjang-demin-tunik-long?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D33_ob%3D23_q%3Dbaju+wanita_po%3D52_catid%3D1771
Fashion Wanita,Kota Surabaya,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/13/927787/927787_b68cb3a0-8483-44d4-b8f3-e3d75922bb0b_1000_828.jpg,59,"8,400",Kota Surabaya,0,68000,333408820,142,5,Paphika,Blouse Batik,Baju Blouse Jumbo Salwa Batik Baju Atasan Wanita Bigsize,https://www.tokopedia.com/paphika/baju-blouse-jumbo-salwa-batik-baju-atasan-wanita-bigsize?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D5_ob%3D23_q%3Dbaju+wanita_po%3D37_catid%3D1790
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/4/26/467581/467581_24560163-24aa-425c-85bf-cd4b53be6232,52,"8,400",Jakarta,0,95000,176317001,156,5,Parrot Computer,Piyama,Baju Tidur Kimono Hitam Bajutidur Sleepwear Set Wanita Lingerie Seksi,https://www.tokopedia.com/parrotcomputer/baju-tidur-kimono-hitam-bajutidur-sleepwear-set-wanita-lingerie-seksi?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D7_ob%3D23_q%3Dbaju+wanita_po%3D29_catid%3D1817
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2014/11/3/3187613/3187613_6572dac6-634c-11e4-a18d-5b972523fab8.jpg,53,"8,400",Jakarta,0,150000,3187613,197,4,Longjohn / Baju winter,Sweater,Longjohn Wanita / Baju Thermal,https://www.tokopedia.com/longjohn/longjohn-wanita-baju-thermal?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D6_ob%3D23_q%3Dbaju+wanita_po%3D32_catid%3D1810
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/5/20/101600092/101600092_271b297d-1476-4fa2-a619-53aa41f61db8_568_488.jpg,18,"8,100",Jakarta,0,98000,101600092,"38,",4,GROSIR KOREAN FASHION,Sweater,sweater blouse atasan putih rajut knit fashion wanita korea baju dress,https://www.tokopedia.com/importkorea/sweater-blouse-atasan-putih-rajut-knit-fashion-wanita-korea-baju-dress?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D60_ob%3D23_q%3Dbaju+wanita_po%3D9_catid%3D1810
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/5/14/467581/467581_eb508813-bc2d-4f29-9a92-9a191e174cb8,25,8000,Jakarta,0,150000,182143362,111,4,Parrot Computer,Piyama,Baju Tidur Wanita Piyama Cantik Bajutidur 005 Sleepwear Lingerie Murah,https://www.tokopedia.com/parrotcomputer/baju-tidur-wanita-piyama-cantik-bajutidur-005-sleepwear-lingerie-murah?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D5_ob%3D23_q%3Dbaju+wanita_po%3D28_catid%3D1817
Fashion Wanita,Kota Bandung,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/2/15/199268114/199268114_8d73451d-7583-4ead-89af-81978e0c8f4b_1800_1800.jpg,92,"7,900",Kota Bandung,0,29900,199268114,332,5,multishop_bdg,Sweater,Bolda swater | swater rajut | baju rajut | sweater wanita | rajutan,https://www.tokopedia.com/multishopbdg/bolda-swater-swater-rajut-baju-rajut-sweater-wanita-rajutan?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D2_ob%3D23_q%3Dbaju+wanita_po%3D36_catid%3D1810
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/11/267437430/267437430_a2c88370-0cab-42c8-acba-4ffebb4ca5cd_640_640.jpg,130,"7,900",Jakarta,0,85000,267437430,384,5,Chel&#39;z Shop,Piyama,Baju Tidur Cewek/Wanita Piyama Pajamas Satin Jumbo Big Size Murah,https://www.tokopedia.com/chelshopceria/baju-tidur-cewek-wanita-piyama-pajamas-satin-jumbo-big-size-murah?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D2_ob%3D23_q%3Dbaju+wanita_po%3D26_catid%3D1817
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/5/8/467581/467581_d811e8f7-18d1-4587-87d9-f096942488bb,40,"7,700",Jakarta,0,102000,180415464,115,5,Parrot Computer,Piyama,Daster Satin Baju Tidur Wanita Bajutidur Cantik 1607 Sleepwear Dress,https://www.tokopedia.com/parrotcomputer/daster-satin-baju-tidur-wanita-bajutidur-cantik-1607-sleepwear-dress?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D4_ob%3D23_q%3Dbaju+wanita_po%3D7_catid%3D1817
Fashion Wanita,Kota Surabaya,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/28/927787/927787_66f2db19-0c6f-449c-b443-027522811f1b_900_902.jpg,42,"7,700",Kota Surabaya,0,83000,272788503,117,5,Paphika,Blouse,Jumbo Tessa Baju Atasan Wanita Big Size Spandek Lengan Panjang,https://www.tokopedia.com/paphika/jumbo-tessa-baju-atasan-wanita-big-size-spandek-lengan-panjang?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D10_ob%3D23_q%3Dbaju+wanita_po%3D42_catid%3D1771
Fashion Wanita,Kab. Bekasi,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/4/10/187155612/187155612_76cf4b38-b660-4aae-9e5e-664373c7f95e_700_700.jpg,53,"7,600",Kab. Bekasi,0,59999,187155612,124,5,Figura Bingkai RAFEL,Sweater,"Pocky Sweater, Baju Wanita Rajut Halus, Murah Bagus",https://www.tokopedia.com/figura-bingkai/pocky-sweater-baju-wanita-rajut-halus-murah-bagus?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D13_ob%3D23_q%3Dbaju+wanita_po%3D50_catid%3D1810
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/14/21190892/21190892_6e0479b6-dd00-4f0f-a9fe-d010e671bfd4_1306_1306.png,146,"7,600",Jakarta,0,156000,318316178,704,5,Albanaa Store,Midi Dress,Baju Atasan Wanita Sweater Long Dress Pesta Midi Dress,https://www.tokopedia.com/albanaastore/baju-atasan-wanita-sweater-long-dress-pesta-midi-dress?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D4_ob%3D23_q%3Dbaju+wanita_po%3D55_catid%3D1764
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/2/237203743/237203743_92088a71-d274-4ffb-9f48-1cb1d4651dc8_500_500.jpg,76,"7,500",Jakarta,0,79000,237203743,195,5,KaraKorea Shop,Blouse,Emily Short Sleeve Tee/Baju Wanita Lengan Pendek/Blouse Wanita,https://www.tokopedia.com/karakoreashop/emily-short-sleeve-tee-baju-wanita-lengan-pendek-blouse-wanita?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D13_ob%3D23_q%3Dbaju+wanita_po%3D6_catid%3D1771
Fashion Wanita,Jakarta,FALSE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/10/4/3396270/3396270_540e458c-d477-403a-add1-5f5d347a76b3_545_478.png,18,"7,500",Jakarta,0,239500,12876763,"40,",5,Grosir Korean style,Coat,BLAZER JAKET OUTER CARDIGAN FASHION WANITA KOREA COAT BAJU NEW 2015058,https://www.tokopedia.com/fashionkorea8/blazer-jaket-outer-cardigan-fashion-wanita-korea-coat-baju-new-2015058?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D52_ob%3D23_q%3Dbaju+wanita_po%3D18_catid%3D1811
Fashion Wanita,Kab. Bekasi,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/7/644518/644518_72994d96-4acf-4878-af03-4946b2f0fe9c_1276_1325.jpg,21,"7,500",Kab. Bekasi,0,102000,197544614,"44,",5,Pedkey Butik,Dress Batik,Dress Batik Jumbo Dress Baju Terusan Wanita Bigsize 272WB,https://www.tokopedia.com/pedkey/dress-batik-jumbo-dress-baju-terusan-wanita-bigsize-272wb?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D3_ob%3D23_q%3Dbaju+wanita_po%3D48_catid%3D1792
Fashion Wanita,Kota Bandung,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/2/16/150943/150943_f76a9e11-0f48-4b75-8334-34bdfdfe1757.jpg,26,"7,500",Kota Bandung,0,235000,32940241,"58,",5,FashionOnline,Coat,Jaket coat mantel baju hangat wanita korea JESSIE biru,https://www.tokopedia.com/fashiononline07/jaket-coat-mantel-baju-hangat-wanita-korea-jessie-biru?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D6_ob%3D23_q%3Dbaju+wanita_po%3D46_catid%3D1811
Fashion Wanita,Kota Surabaya,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/10/927787/927787_90b50f70-6293-4625-8f94-654de31a797d_1000_807.jpg,35,"7,400",Kota Surabaya,0,92000,319237661,120,5,Paphika,Blouse,Blouse Brukat Jumbo 3XL Baju Atasan Wanita Bigsize Brokat,https://www.tokopedia.com/paphika/blouse-brukat-jumbo-3xl-baju-atasan-wanita-bigsize-brokat?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D12_ob%3D23_q%3Dbaju+wanita_po%3D56_catid%3D1771
Fashion Wanita,Kota Depok,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/11/5/154138088778469/154138088778469_76093f86-7da3-404e-9687-718fc7d3ac2d.png,48,"7,400",Kota Depok,0,65000,240699253,121,5,Nina Colecction,Daster,daster jumbo baju tidur dewasa wanita katun murah,https://www.tokopedia.com/nina13/daster-jumbo-baju-tidur-dewasa-wanita-katun-murah?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D8_ob%3D23_q%3Dbaju+wanita_po%3D60_catid%3D1819
Fashion Wanita,Jakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/9/3627500/3627500_3122b2be-6d39-4bc3-b686-a92b56287261_457_432.png,19,"7,400",Jakarta,0,79000,13521141,"36,",5,GROSIR KOREAN FASHION,Kaos,Kaos Baju Fashion Wanita Shirt Kemeja Blouse Atasan Korea New 2015232,https://www.tokopedia.com/importkorea/kaos-baju-fashion-wanita-shirt-kemeja-blouse-atasan-korea-new-2015232?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D7_ob%3D23_q%3Dbaju+wanita_po%3D12_catid%3D1769
Fashion Wanita,Kota Surakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/12/4/268471995/268471995_aca1c69d-201b-42bd-a1cc-3b6df2653fb5_1280_1280.jpg,18,"7,400",Kota Surakarta,0,90000,268471995,"46,",5,Batik Rini,Blouse Batik,tunik-tunik murah-atasan batik wanita-baju kantor,https://www.tokopedia.com/batikrini/tunik-tunik-murah-atasan-batik-wanita-baju-kantor?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D72_ob%3D23_q%3Dbaju+wanita_po%3D39_catid%3D1790
Fashion Wanita,Kota Surakarta,TRUE,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/2/12/242805/242805_c2a63bc7-dde2-469c-a803-e841f40c7c40.jpg,4,"7,400",Kota Surakarta,0,79000,142182124,"6, ",5,Mekar OS,Blouse,Blouse / Baju Atasan Wanita Batik Biku,https://www.tokopedia.com/mekaros/blouse-baju-atasan-wanita-batik-biku?trkid=f%3DCa1758L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D15_ob%3D23_q%3Dbaju+wanita_po%3D42_catid%3D1771
